ImageID,distance,location
1070,160,"[214, 104]"
1071,220,"[320, 263]"
1072,464,"[208, 247]"
1073,350,"[257, 289]"
1074,473,"[269, 309]"
1075,379,"[236, 383]"
1076,116,"[318, 70]"
1077,143,"[317, 99]"
1078,356,"[299, 449]"
1079,250,"[274, 106]"
1080,443,"[244, 107]"
1081,257,"[293, 67]"
1082,434,"[283, 178]"
1083,476,"[326, 159]"
1084,351,"[318, 436]"
1085,322,"[329, 233]"
1086,270,"[304, 403]"
1087,143,"[281, 123]"
1088,471,"[217, 163]"
1089,421,"[311, 217]"
1090,116,"[211, 150]"
1091,275,"[315, 223]"
1092,170,"[301, 266]"
1093,141,"[256, 369]"
1094,276,"[318, 108]"
1095,341,"[217, 91]"
1096,448,"[285, 80]"
1097,460,"[267, 113]"
1098,422,"[311, 154]"
1099,139,"[221, 139]"
1100,233,"[218, 242]"
1101,368,"[272, 134]"
1102,150,"[304, 183]"
1103,292,"[284, 65]"
1104,252,"[200, 442]"
1105,223,"[285, 234]"
1106,349,"[321, 395]"
1107,399,"[300, 301]"
1108,175,"[205, 407]"
1109,326,"[304, 379]"
1110,105,"[208, 500]"
1111,168,"[242, 430]"
1112,362,"[230, 276]"
1113,479,"[227, 335]"
1114,455,"[324, 203]"
1115,235,"[273, 213]"
1116,451,"[213, 116]"
1117,343,"[292, 466]"
1118,226,"[252, 467]"
1119,357,"[255, 340]"
1120,323,"[315, 459]"
1121,100,"[209, 407]"
1122,425,"[207, 164]"
1123,375,"[300, 76]"
1124,209,"[249, 268]"
1125,176,"[224, 488]"
1126,109,"[270, 386]"
1127,462,"[206, 106]"
1128,246,"[211, 348]"
1129,379,"[248, 250]"
1130,214,"[315, 290]"
1131,225,"[228, 166]"
1132,159,"[204, 406]"
1133,461,"[265, 182]"
1134,271,"[205, 295]"
1135,218,"[274, 261]"
1136,424,"[289, 458]"
1137,472,"[286, 327]"
1138,327,"[258, 424]"
1139,207,"[320, 168]"
1140,99,"[264, 402]"
1141,156,"[313, 72]"
1142,359,"[310, 498]"
1143,232,"[232, 253]"
1144,347,"[303, 126]"
1145,173,"[238, 71]"
1146,125,"[276, 399]"
1147,296,"[324, 385]"
1148,354,"[319, 143]"
1149,432,"[325, 361]"
1150,244,"[255, 321]"
1151,283,"[279, 350]"
1152,416,"[300, 307]"
1153,208,"[213, 367]"
1154,228,"[317, 425]"
1155,69,"[281, 453]"
1156,282,"[257, 333]"
1157,231,"[300, 376]"
1158,231,"[242, 426]"
1159,117,"[275, 153]"
1160,267,"[321, 167]"
1161,442,"[298, 145]"
1162,488,"[249, 274]"
1163,259,"[291, 194]"
1164,349,"[246, 373]"
1165,350,"[287, 254]"
1166,130,"[310, 409]"
1167,421,"[230, 320]"
1168,424,"[323, 136]"
1169,385,"[289, 372]"
1170,399,"[314, 433]"
1171,340,"[314, 112]"
1172,432,"[286, 132]"
1173,241,"[205, 325]"
1174,326,"[251, 173]"
1175,318,"[259, 333]"
1176,177,"[270, 325]"
1177,311,"[285, 391]"
1178,124,"[318, 153]"
1179,481,"[265, 386]"
1180,139,"[217, 163]"
1181,448,"[292, 93]"
1182,443,"[226, 384]"
1183,351,"[324, 271]"
1184,349,"[270, 268]"
1185,212,"[275, 369]"
1186,332,"[326, 195]"
1187,419,"[268, 235]"
1188,112,"[242, 204]"
1189,85,"[324, 273]"
1190,116,"[290, 101]"
1191,267,"[315, 448]"
1192,277,"[257, 233]"
1193,301,"[239, 299]"
1194,250,"[319, 249]"
1195,486,"[262, 198]"
1196,257,"[261, 203]"
1197,393,"[312, 172]"
1198,214,"[277, 339]"
1199,224,"[244, 317]"
1200,149,"[200, 447]"
1201,248,"[318, 445]"
1202,235,"[251, 387]"
1203,451,"[325, 433]"
1204,241,"[216, 354]"
1205,97,"[229, 355]"
1206,109,"[246, 495]"
1207,234,"[203, 465]"
1208,171,"[203, 87]"
1209,108,"[306, 436]"
1210,424,"[216, 104]"
1211,392,"[244, 345]"
1212,122,"[324, 473]"
1213,235,"[223, 120]"
1214,446,"[294, 117]"
1215,380,"[314, 336]"
1216,109,"[208, 378]"
1217,395,"[326, 188]"
1218,96,"[282, 339]"
1219,384,"[285, 496]"
1220,396,"[243, 265]"
1221,308,"[255, 435]"
1222,252,"[258, 297]"
1223,367,"[244, 169]"
1224,232,"[235, 106]"
1225,186,"[226, 492]"
1226,445,"[304, 190]"
1227,337,"[310, 201]"
1228,489,"[262, 266]"
1229,130,"[251, 170]"
1230,146,"[251, 376]"
1231,180,"[248, 136]"
1232,374,"[228, 114]"
1233,293,"[234, 351]"
1234,79,"[213, 103]"
1235,295,"[284, 361]"
1236,432,"[259, 322]"
1237,89,"[299, 141]"
1238,359,"[295, 142]"
1239,304,"[248, 82]"
1240,341,"[243, 210]"
1241,364,"[217, 138]"
1242,175,"[308, 160]"
1243,416,"[305, 319]"
1244,337,"[321, 257]"
1245,432,"[330, 401]"
1246,198,"[257, 266]"
1247,399,"[253, 351]"
1248,166,"[204, 190]"
1249,190,"[271, 243]"
1250,414,"[229, 264]"
1251,451,"[245, 333]"
1252,146,"[276, 265]"
1253,346,"[231, 300]"
1254,380,"[238, 147]"
1255,311,"[278, 385]"
1256,101,"[269, 336]"
1257,411,"[237, 458]"
1258,295,"[255, 310]"
1259,450,"[322, 312]"
1260,302,"[304, 66]"
1261,121,"[322, 451]"
1262,255,"[258, 260]"
1263,225,"[208, 507]"
1264,160,"[257, 495]"
1265,471,"[267, 218]"
1266,69,"[294, 309]"
1267,356,"[210, 106]"
1268,264,"[234, 203]"
1269,302,"[241, 306]"
1270,412,"[220, 386]"
1271,336,"[248, 121]"
1272,315,"[265, 338]"
1273,245,"[204, 150]"
1274,93,"[226, 369]"
1275,72,"[230, 402]"
1276,457,"[309, 168]"
1277,366,"[290, 169]"
1278,180,"[296, 180]"
1279,385,"[276, 159]"
1280,391,"[262, 267]"
1281,271,"[315, 444]"
1282,491,"[236, 168]"
1283,356,"[236, 433]"
1284,242,"[267, 61]"
1285,265,"[307, 205]"
1286,99,"[240, 286]"
1287,120,"[262, 179]"
1288,110,"[273, 200]"
1289,161,"[299, 401]"
1290,300,"[250, 68]"
1291,351,"[243, 103]"
1292,154,"[291, 224]"
1293,316,"[320, 184]"
1294,280,"[277, 415]"
1295,153,"[238, 175]"
1296,331,"[302, 481]"
1297,390,"[234, 356]"
1298,242,"[208, 416]"
1299,83,"[237, 205]"
1300,434,"[309, 283]"
1301,99,"[261, 358]"
1302,197,"[290, 208]"
1303,157,"[275, 347]"
1304,386,"[269, 195]"
1305,330,"[226, 468]"
1306,478,"[258, 122]"
1307,297,"[226, 79]"
1308,195,"[298, 380]"
1309,394,"[266, 152]"
1310,276,"[247, 237]"
1311,132,"[251, 98]"
1312,419,"[201, 417]"
1313,384,"[249, 438]"
1314,112,"[248, 414]"
1315,300,"[242, 453]"
1316,283,"[278, 80]"
1317,458,"[329, 110]"
1318,332,"[235, 272]"
1319,239,"[226, 391]"
1320,443,"[280, 372]"
1321,255,"[275, 349]"
1322,195,"[297, 373]"
1323,167,"[221, 81]"
1324,73,"[332, 491]"
1325,228,"[318, 468]"
1326,149,"[234, 437]"
1327,257,"[293, 426]"
1328,233,"[315, 132]"
1329,110,"[221, 217]"
1330,220,"[288, 137]"
1331,215,"[313, 469]"
1332,276,"[217, 448]"
1333,116,"[210, 339]"
1334,367,"[255, 228]"
1335,420,"[296, 454]"
1336,486,"[268, 335]"
1337,214,"[209, 380]"
1338,296,"[282, 426]"
1339,342,"[328, 171]"
1340,164,"[308, 282]"
1341,238,"[235, 156]"
1342,181,"[251, 288]"
1343,431,"[276, 484]"
1344,160,"[275, 400]"
1345,149,"[223, 450]"
1346,258,"[307, 434]"
1347,257,"[300, 360]"
1348,106,"[309, 206]"
1349,375,"[318, 203]"
1350,388,"[246, 177]"
1351,434,"[266, 143]"
1352,453,"[278, 149]"
1353,288,"[310, 121]"
1354,326,"[203, 496]"
1355,379,"[284, 170]"
1356,293,"[328, 376]"
1357,328,"[289, 299]"
1358,442,"[266, 489]"
1359,124,"[306, 354]"
1360,189,"[224, 259]"
1361,416,"[325, 92]"
1362,271,"[327, 350]"
1363,200,"[253, 406]"
1364,464,"[216, 364]"
1365,364,"[331, 479]"
1366,443,"[325, 471]"
1367,442,"[256, 194]"
1368,160,"[298, 337]"
1369,300,"[326, 117]"
1370,300,"[225, 443]"
1371,412,"[316, 317]"
1372,476,"[314, 318]"
1373,142,"[317, 139]"
1374,154,"[259, 297]"
1375,105,"[267, 426]"
1376,290,"[237, 389]"
1377,298,"[214, 83]"
1378,97,"[307, 367]"
1379,403,"[270, 336]"
1380,69,"[266, 358]"
1381,257,"[293, 469]"
1382,296,"[320, 145]"
1383,292,"[310, 421]"
1384,275,"[317, 349]"
1385,486,"[237, 239]"
1386,289,"[217, 84]"
1387,457,"[323, 145]"
1388,346,"[299, 436]"
1389,389,"[261, 116]"
1390,395,"[206, 399]"
1391,255,"[251, 149]"
1392,155,"[257, 371]"
1393,329,"[254, 85]"
1394,418,"[200, 459]"
1395,101,"[210, 334]"
1396,176,"[233, 235]"
1397,413,"[231, 263]"
1398,409,"[303, 229]"
1399,286,"[227, 117]"
1400,254,"[252, 217]"
1401,118,"[317, 343]"
1402,419,"[259, 264]"
1403,319,"[251, 296]"
1404,150,"[288, 130]"
1405,329,"[219, 272]"
1406,473,"[212, 360]"
1407,309,"[228, 142]"
1408,248,"[240, 204]"
1409,175,"[282, 238]"
1410,416,"[205, 443]"
1411,318,"[208, 504]"
1412,87,"[283, 485]"
1413,238,"[255, 68]"
1414,479,"[209, 283]"
1415,108,"[287, 496]"
1416,198,"[319, 71]"
1417,347,"[319, 165]"
1418,453,"[305, 72]"
1419,256,"[286, 334]"
1420,396,"[202, 114]"
1421,220,"[292, 140]"
1422,460,"[211, 252]"
1423,428,"[226, 355]"
1424,184,"[229, 242]"
1425,142,"[210, 178]"
1426,451,"[258, 352]"
1427,134,"[209, 360]"
1428,236,"[271, 191]"
1429,255,"[322, 193]"
1430,294,"[220, 231]"
1431,390,"[239, 66]"
1432,270,"[264, 249]"
1433,180,"[322, 194]"
1434,169,"[280, 195]"
1435,426,"[211, 234]"
1436,331,"[262, 334]"
1437,327,"[319, 396]"
1438,482,"[251, 199]"
1439,119,"[301, 178]"
1440,365,"[247, 153]"
1441,331,"[307, 320]"
1442,115,"[266, 446]"
1443,387,"[285, 128]"
1444,171,"[258, 225]"
1445,346,"[323, 142]"
1446,123,"[257, 222]"
1447,326,"[315, 303]"
1448,414,"[293, 109]"
1449,456,"[268, 273]"
1450,262,"[313, 123]"
1451,134,"[230, 151]"
1452,104,"[267, 336]"
1453,389,"[276, 316]"
1454,407,"[203, 221]"
1455,183,"[302, 480]"
1456,386,"[297, 146]"
1457,464,"[315, 346]"
1458,321,"[251, 154]"
1459,204,"[287, 315]"
1460,466,"[320, 419]"
1461,381,"[295, 332]"
1462,430,"[320, 198]"
1463,142,"[321, 393]"
1464,136,"[291, 305]"
1465,476,"[261, 75]"
1466,348,"[227, 371]"
1467,77,"[315, 57]"
1468,111,"[278, 82]"
1469,209,"[283, 296]"
1470,416,"[265, 413]"
1471,321,"[259, 464]"
1472,171,"[282, 125]"
1473,210,"[230, 342]"
1474,211,"[308, 468]"
1475,164,"[290, 343]"
1476,238,"[322, 136]"
1477,431,"[253, 242]"
1478,190,"[278, 460]"
1479,249,"[270, 435]"
1480,240,"[328, 500]"
1481,66,"[260, 373]"
1482,94,"[280, 366]"
1483,232,"[261, 253]"
1484,192,"[223, 112]"
1485,140,"[227, 135]"
1486,96,"[230, 222]"
1487,432,"[296, 110]"
1488,481,"[248, 369]"
1489,457,"[324, 95]"
1490,430,"[225, 60]"
1491,87,"[216, 347]"
1492,301,"[215, 93]"
1493,367,"[225, 440]"
1494,214,"[287, 438]"
1495,454,"[298, 309]"
1496,270,"[251, 77]"
1497,376,"[280, 386]"
1498,185,"[211, 286]"
1499,324,"[261, 462]"
1500,142,"[275, 321]"
1501,168,"[322, 84]"
1502,369,"[240, 303]"
1503,154,"[302, 141]"
1504,208,"[276, 199]"
1505,87,"[315, 339]"
1506,256,"[278, 295]"
1507,395,"[264, 412]"
1508,355,"[329, 84]"
1509,306,"[207, 404]"
1510,111,"[315, 366]"
1511,271,"[278, 167]"
1512,192,"[304, 204]"
1513,112,"[304, 317]"
1514,403,"[199, 452]"
1515,373,"[292, 109]"
1516,214,"[288, 395]"
1517,293,"[249, 425]"
1518,385,"[236, 153]"
1519,140,"[291, 472]"
1520,240,"[256, 249]"
1521,411,"[284, 130]"
1522,102,"[222, 166]"
1523,415,"[237, 193]"
1524,444,"[302, 327]"
1525,275,"[306, 455]"
1526,400,"[272, 290]"
1527,325,"[267, 431]"
1528,412,"[279, 429]"
1529,126,"[298, 167]"
1530,145,"[295, 386]"
1531,196,"[298, 367]"
1532,386,"[309, 80]"
1533,242,"[257, 145]"
1534,159,"[219, 402]"
1535,301,"[254, 443]"
1536,464,"[314, 202]"
1537,471,"[263, 468]"
1538,417,"[208, 384]"
1539,178,"[238, 262]"
1540,101,"[272, 283]"
1541,322,"[294, 346]"
1542,290,"[203, 142]"
1543,273,"[318, 303]"
1544,458,"[223, 165]"
1545,119,"[326, 479]"
1546,151,"[288, 207]"
1547,376,"[235, 412]"
1548,189,"[216, 201]"
1549,413,"[266, 463]"
1550,172,"[211, 281]"
1551,249,"[248, 487]"
1552,382,"[238, 240]"
1553,449,"[296, 110]"
1554,134,"[203, 356]"
1555,68,"[212, 370]"
1556,471,"[226, 331]"
1557,176,"[279, 427]"
1558,228,"[290, 101]"
1559,308,"[286, 478]"
1560,150,"[220, 197]"
1561,262,"[237, 118]"
1562,162,"[295, 347]"
1563,291,"[206, 130]"
1564,288,"[259, 400]"
1565,107,"[202, 312]"
1566,416,"[267, 78]"
1567,487,"[304, 329]"
1568,383,"[312, 120]"
1569,178,"[295, 142]"
1570,258,"[253, 78]"
1571,180,"[308, 299]"
1572,149,"[234, 451]"
1573,271,"[304, 89]"
1574,116,"[240, 407]"
1575,344,"[320, 388]"
1576,272,"[324, 90]"
1577,148,"[256, 171]"
1578,137,"[326, 311]"
1579,85,"[223, 385]"
1580,230,"[237, 116]"
1581,363,"[281, 370]"
1582,224,"[262, 414]"
1583,270,"[306, 105]"
1584,457,"[310, 481]"
1585,279,"[242, 378]"
1586,188,"[330, 120]"
1587,329,"[256, 168]"
1588,135,"[220, 171]"
1589,334,"[204, 377]"
1590,185,"[212, 426]"
1591,82,"[241, 90]"
1592,196,"[319, 437]"
1593,276,"[297, 103]"
1594,470,"[271, 263]"
1595,405,"[291, 135]"
1596,114,"[267, 479]"
1597,94,"[231, 427]"
1598,422,"[318, 233]"
1599,160,"[217, 310]"
1600,194,"[218, 117]"
1601,423,"[214, 476]"
1602,317,"[294, 156]"
1603,143,"[311, 177]"
1604,367,"[258, 274]"
1605,108,"[254, 259]"
1606,89,"[259, 390]"
1607,292,"[257, 178]"
1608,209,"[217, 292]"
1609,82,"[209, 195]"
1610,149,"[275, 465]"
1611,481,"[272, 202]"
1612,100,"[236, 249]"
1613,442,"[315, 222]"
1614,239,"[205, 174]"
1615,252,"[212, 253]"
1616,380,"[204, 207]"
1617,384,"[280, 97]"
1618,368,"[271, 78]"
1619,381,"[214, 415]"
1620,309,"[222, 387]"
1621,376,"[293, 334]"
1622,270,"[316, 139]"
1623,276,"[228, 112]"
1624,225,"[269, 368]"
1625,260,"[270, 128]"
1626,349,"[320, 195]"
1627,253,"[215, 474]"
1628,434,"[284, 303]"
1629,216,"[271, 102]"
1630,87,"[268, 158]"
1631,327,"[328, 254]"
1632,479,"[210, 441]"
1633,245,"[303, 484]"
1634,448,"[286, 300]"
1635,466,"[232, 55]"
1636,284,"[254, 222]"
1637,333,"[249, 419]"
1638,281,"[260, 321]"
1639,222,"[236, 134]"
1640,207,"[234, 463]"
1641,364,"[299, 285]"
1642,135,"[294, 232]"
1643,481,"[293, 167]"
1644,93,"[206, 170]"
1645,300,"[206, 399]"
1646,341,"[295, 138]"
1647,229,"[266, 309]"
1648,235,"[237, 289]"
1649,317,"[207, 81]"
1650,310,"[277, 145]"
1651,445,"[269, 101]"
1652,188,"[264, 100]"
1653,474,"[318, 360]"
1654,255,"[302, 473]"
1655,478,"[214, 484]"
1656,366,"[283, 359]"
1657,279,"[289, 455]"
1658,182,"[268, 92]"
1659,247,"[220, 198]"
1660,183,"[259, 278]"
1661,117,"[253, 189]"
1662,239,"[328, 471]"
1663,482,"[314, 458]"
1664,73,"[220, 430]"
1665,380,"[207, 166]"
1666,243,"[317, 243]"
1667,432,"[203, 179]"
1668,150,"[269, 458]"
1669,439,"[290, 349]"
1670,80,"[321, 186]"
1671,185,"[282, 365]"
1672,209,"[297, 333]"
1673,417,"[250, 290]"
1674,235,"[304, 445]"
1675,133,"[220, 71]"
1676,402,"[323, 390]"
1677,306,"[268, 340]"
1678,490,"[315, 438]"
1679,210,"[253, 411]"
1680,210,"[253, 226]"
1681,147,"[300, 414]"
1682,393,"[219, 394]"
1683,476,"[298, 427]"
1684,292,"[308, 96]"
1685,320,"[203, 428]"
1686,169,"[243, 327]"
1687,265,"[207, 341]"
1688,185,"[292, 188]"
1689,186,"[303, 130]"
1690,467,"[324, 488]"
1691,357,"[226, 83]"
1692,404,"[253, 151]"
1693,407,"[223, 344]"
1694,329,"[275, 118]"
1695,340,"[294, 193]"
1696,469,"[236, 479]"
1697,251,"[316, 280]"
1698,65,"[263, 133]"
1699,277,"[296, 134]"
1700,68,"[233, 169]"
1701,318,"[324, 153]"
1702,143,"[262, 465]"
1703,169,"[212, 217]"
1704,262,"[253, 470]"
1705,199,"[327, 119]"
1706,371,"[238, 248]"
1707,322,"[290, 400]"
1708,363,"[218, 274]"
1709,160,"[282, 98]"
1710,445,"[315, 223]"
1711,478,"[249, 467]"
1712,179,"[220, 288]"
1713,64,"[226, 120]"
1714,287,"[303, 334]"
1715,105,"[281, 499]"
1716,214,"[311, 132]"
1717,420,"[239, 218]"
1718,354,"[230, 408]"
1719,284,"[288, 137]"
1720,316,"[224, 239]"
1721,140,"[328, 230]"
1722,241,"[322, 272]"
1723,472,"[251, 96]"
1724,381,"[315, 378]"
1725,273,"[203, 248]"
1726,346,"[203, 485]"
1727,189,"[279, 286]"
1728,228,"[246, 291]"
1729,272,"[311, 230]"
1730,406,"[267, 120]"
1731,275,"[241, 486]"
1732,431,"[256, 485]"
1733,81,"[277, 195]"
1734,68,"[241, 111]"
1735,274,"[214, 292]"
1736,125,"[310, 273]"
1737,342,"[202, 327]"
1738,384,"[229, 466]"
1739,487,"[254, 445]"
1740,99,"[212, 266]"
1741,109,"[234, 488]"
1742,445,"[287, 278]"
1743,210,"[326, 431]"
1744,124,"[285, 372]"
1745,196,"[228, 486]"
1746,192,"[272, 94]"
1747,87,"[228, 319]"
1748,114,"[221, 383]"
1749,196,"[280, 410]"
1750,267,"[257, 60]"
1751,237,"[292, 375]"
1752,425,"[298, 120]"
1753,211,"[207, 129]"
1754,234,"[246, 280]"
1755,397,"[320, 163]"
1756,483,"[319, 187]"
1757,457,"[323, 200]"
1758,162,"[295, 306]"
1759,157,"[206, 438]"
1760,140,"[324, 329]"
1761,431,"[325, 423]"
1762,147,"[252, 97]"
1763,121,"[269, 210]"
1764,341,"[244, 306]"
1765,223,"[201, 116]"
1766,115,"[229, 350]"
1767,483,"[259, 395]"
1768,293,"[229, 201]"
1769,245,"[247, 465]"
1770,460,"[212, 258]"
1771,220,"[245, 345]"
1772,378,"[206, 374]"
1773,203,"[248, 460]"
1774,313,"[223, 220]"
1775,269,"[208, 46]"
1776,114,"[213, 406]"
1777,213,"[294, 71]"
1778,316,"[226, 364]"
1779,451,"[237, 488]"
1780,433,"[273, 366]"
1781,272,"[227, 318]"
1782,181,"[319, 227]"
1783,451,"[233, 206]"
1784,279,"[243, 243]"
1785,150,"[207, 275]"
1786,71,"[312, 366]"
1787,458,"[234, 193]"
1788,237,"[279, 466]"
1789,141,"[279, 114]"
1790,243,"[263, 185]"
1791,114,"[277, 359]"
1792,457,"[223, 376]"
1793,228,"[309, 251]"
1794,169,"[212, 412]"
1795,141,"[267, 364]"
1796,449,"[296, 479]"
1797,74,"[271, 420]"
1798,309,"[231, 290]"
1799,460,"[206, 404]"
1800,297,"[253, 302]"
1801,73,"[278, 316]"
1802,148,"[283, 467]"
1803,446,"[246, 401]"
1804,78,"[244, 361]"
1805,154,"[239, 349]"
1806,299,"[235, 223]"
1807,486,"[251, 126]"
1808,351,"[265, 295]"
1809,235,"[257, 158]"
1810,183,"[281, 310]"
1811,104,"[287, 500]"
1812,283,"[294, 111]"
1813,207,"[301, 283]"
1814,238,"[213, 113]"
1815,201,"[262, 242]"
1816,133,"[298, 173]"
1817,255,"[236, 416]"
1818,324,"[281, 326]"
1819,364,"[291, 361]"
1820,445,"[327, 200]"
1821,399,"[262, 85]"
1822,455,"[294, 266]"
1823,276,"[292, 198]"
1824,243,"[285, 67]"
1825,467,"[249, 187]"
1826,237,"[257, 237]"
1827,241,"[316, 391]"
1828,91,"[256, 281]"
1829,425,"[255, 429]"
1830,374,"[322, 478]"
1831,101,"[315, 409]"
1832,292,"[237, 64]"
1833,363,"[251, 291]"
1834,227,"[265, 490]"
1835,308,"[204, 261]"
1836,407,"[220, 334]"
1837,246,"[291, 210]"
1838,72,"[235, 335]"
1839,234,"[303, 206]"
1840,157,"[245, 222]"
1841,413,"[238, 475]"
1842,116,"[257, 413]"
1843,111,"[225, 127]"
1844,310,"[208, 373]"
1845,323,"[251, 367]"
1846,355,"[309, 336]"
1847,112,"[312, 117]"
1848,403,"[287, 184]"
1849,306,"[281, 358]"
1850,82,"[284, 378]"
1851,216,"[274, 377]"
1852,143,"[205, 117]"
1853,362,"[227, 129]"
1854,201,"[312, 160]"
1855,469,"[231, 405]"
1856,433,"[309, 90]"
1857,429,"[239, 57]"
1858,208,"[232, 184]"
1859,91,"[284, 383]"
1860,87,"[294, 112]"
1861,268,"[252, 250]"
1862,447,"[316, 361]"
1863,287,"[277, 323]"
1864,102,"[227, 145]"
1865,293,"[269, 322]"
1866,221,"[263, 496]"
1867,259,"[318, 425]"
1868,451,"[320, 313]"
1869,320,"[218, 292]"
1870,294,"[214, 327]"
1871,188,"[236, 230]"
1872,464,"[318, 401]"
1873,314,"[308, 357]"
1874,427,"[309, 430]"
1875,131,"[325, 455]"
1876,401,"[279, 275]"
1877,158,"[223, 480]"
1878,292,"[323, 470]"
1879,163,"[214, 374]"
1880,436,"[240, 491]"
1881,85,"[220, 260]"
1882,489,"[292, 482]"
1883,324,"[284, 365]"
1884,280,"[237, 211]"
1885,455,"[220, 70]"
1886,340,"[302, 146]"
1887,414,"[311, 252]"
1888,379,"[317, 480]"
1889,375,"[316, 214]"
1890,464,"[237, 252]"
1891,288,"[295, 129]"
1892,470,"[295, 270]"
1893,440,"[251, 261]"
1894,264,"[291, 361]"
1895,73,"[324, 471]"
1896,331,"[247, 404]"
1897,466,"[228, 86]"
1898,140,"[315, 316]"
1899,265,"[261, 365]"
1900,477,"[309, 454]"
1901,336,"[289, 401]"
1902,272,"[328, 75]"
1903,378,"[281, 495]"
1904,300,"[207, 352]"
1905,485,"[256, 338]"
1906,247,"[316, 168]"
1907,380,"[238, 347]"
1908,240,"[309, 253]"
1909,239,"[234, 151]"
1910,460,"[275, 330]"
1911,484,"[207, 365]"
1912,100,"[254, 481]"
1913,264,"[319, 166]"
1914,105,"[304, 441]"
1915,114,"[222, 316]"
1916,136,"[258, 316]"
1917,399,"[223, 147]"
1918,223,"[319, 400]"
1919,234,"[244, 250]"
1920,251,"[250, 135]"
1921,246,"[279, 289]"
1922,194,"[266, 268]"
1923,421,"[222, 139]"
1924,62,"[324, 498]"
1925,117,"[269, 118]"
1926,391,"[296, 360]"
1927,126,"[218, 355]"
1928,367,"[315, 230]"
1929,289,"[307, 142]"
1930,309,"[279, 232]"
1931,446,"[289, 236]"
1932,410,"[230, 320]"
1933,350,"[221, 86]"
1934,235,"[316, 86]"
1935,471,"[320, 221]"
1936,345,"[240, 401]"
1937,97,"[254, 143]"
1938,405,"[308, 229]"
1939,471,"[328, 291]"
1940,369,"[292, 367]"
1941,462,"[233, 214]"
1942,130,"[269, 422]"
1943,119,"[288, 229]"
1944,354,"[318, 360]"
1945,353,"[277, 228]"
1946,451,"[203, 131]"
1947,335,"[226, 286]"
1948,337,"[311, 434]"
1949,124,"[225, 307]"
1950,213,"[316, 319]"
1951,124,"[254, 412]"
1952,476,"[217, 295]"
1953,303,"[319, 377]"
1954,467,"[325, 118]"
1955,317,"[229, 446]"
1956,395,"[237, 138]"
1957,413,"[209, 425]"
1958,479,"[290, 461]"
1959,392,"[240, 106]"
1960,221,"[265, 410]"
1961,128,"[224, 134]"
1962,90,"[249, 166]"
1963,416,"[301, 131]"
1964,491,"[290, 181]"
1965,275,"[326, 245]"
1966,396,"[324, 229]"
1967,484,"[215, 264]"
1968,144,"[291, 297]"
1969,101,"[301, 169]"
1970,381,"[218, 502]"
1971,362,"[332, 503]"
1972,397,"[253, 141]"
1973,156,"[309, 84]"
1974,433,"[289, 292]"
1975,205,"[286, 472]"
1976,286,"[238, 346]"
1977,331,"[207, 384]"
1978,303,"[236, 105]"
1979,200,"[294, 474]"
1980,397,"[306, 79]"
1981,158,"[285, 279]"
1982,174,"[284, 235]"
1983,240,"[304, 454]"
1984,256,"[327, 473]"
1985,385,"[319, 465]"
1986,323,"[267, 195]"
1987,410,"[309, 122]"
1988,258,"[201, 399]"
1989,213,"[252, 347]"
1990,74,"[257, 152]"
1991,330,"[205, 361]"
1992,266,"[274, 93]"
1993,302,"[224, 321]"
1994,338,"[241, 157]"
1995,178,"[255, 234]"
1996,342,"[234, 379]"
1997,190,"[308, 165]"
1998,353,"[269, 442]"
1999,323,"[293, 282]"
2000,224,"[215, 323]"
2001,460,"[262, 358]"
2002,169,"[244, 366]"
2003,337,"[240, 180]"
2004,419,"[214, 460]"
2005,309,"[226, 291]"
2006,271,"[275, 487]"
2007,135,"[212, 200]"
2008,398,"[321, 146]"
2009,356,"[204, 241]"
2010,81,"[271, 345]"
2011,129,"[236, 453]"
2012,152,"[236, 485]"
2013,412,"[308, 153]"
2014,291,"[244, 207]"
2015,413,"[219, 323]"
2016,374,"[253, 66]"
2017,305,"[312, 479]"
2018,108,"[248, 83]"
2019,97,"[231, 174]"
2020,340,"[303, 250]"
2021,408,"[216, 483]"
2022,327,"[281, 418]"
2023,164,"[319, 294]"
2024,459,"[206, 133]"
2025,127,"[296, 172]"
2026,452,"[212, 393]"
2027,314,"[307, 489]"
2028,466,"[291, 435]"
2029,174,"[224, 331]"
2030,419,"[297, 446]"
2031,415,"[249, 122]"
2032,393,"[199, 464]"
2033,406,"[289, 64]"
2034,185,"[235, 380]"
2035,201,"[315, 129]"
2036,198,"[277, 376]"
2037,470,"[299, 129]"
2038,413,"[281, 342]"
2039,152,"[284, 174]"
2040,102,"[274, 433]"
2041,401,"[308, 438]"
2042,127,"[257, 221]"
2043,193,"[273, 109]"
2044,491,"[275, 78]"
2045,331,"[324, 277]"
2046,431,"[229, 321]"
2047,400,"[240, 88]"
2048,434,"[267, 183]"
2049,177,"[254, 256]"
2050,409,"[295, 287]"
2051,110,"[202, 119]"
2052,442,"[242, 61]"
2053,310,"[255, 297]"
2054,261,"[223, 237]"
2055,386,"[317, 443]"
2056,109,"[214, 93]"
2057,288,"[272, 258]"
2058,86,"[293, 125]"
2059,396,"[311, 257]"
2060,284,"[250, 476]"
2061,488,"[268, 333]"
2062,181,"[260, 253]"
2063,162,"[246, 170]"
2064,132,"[323, 234]"
2065,443,"[240, 120]"
2066,352,"[202, 354]"
2067,354,"[280, 334]"
2068,289,"[272, 270]"
